MonthYear,Season,ID_Complete,Latrine_Type,Latrine_Site,Latrine_Name,Segment_ID,Fragment_ID,Fragment_Type,Fragment_Description,Fragment_Weight,Common_Name,Reported_Name,Scientific_Name,Taxonomic_Level,Kingdom,Phylum,Class,Order,Family,Genus,Species,Photo
Nov2020,Winter,X,Building,MY4_Nov2020,MY4_Nov2021,MY4_S4_Nov2020,MY4_S4_F1_Nov2020,Anthropogenic,aluminium foil,0.0009,n/a,Aluminum foil,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1Gj3-DlxVV_YLiTsD-wBiZyVXaWn0qbOu/view?usp=sharing
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S6_Nov2020,MY6_S6_F3_Nov2020,Anthropogenic,fruit sticker,0.023,n/a,fruit sticker,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/17uByf-_G2OS04o4LV-ele-SkX5wzZE0P/view?usp=sharing
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S8_Nov2020,MY6_S8_F1_Nov2020,Anthropogenic,foam,0.0034,n/a,foam,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1cSF1xeuKEgFXjk_KHqcu6duOkXWOzr3n/view?usp=sharing
Nov2020,Winter,X,Building,ZL1_Nov2020,ZL1_Nov2021,ZL1_S1_Nov2020,ZL1_S1_F1_Nov2020,Anthropogenic,pink fiber,0.0006,n/a,pink fiber,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1PKD04YNDqrgD5q0EL5h1P_Yakokjq6Xr/view?usp=sharing
Nov2020,Winter,X,Building,ZL2_Nov2020,ZL2_Nov2021,ZL2_S3_Nov2020,ZL2_S3_F1_Nov2020,Anthropogenic,plastic or paper,0.0047,n/a,plastic or paper,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1XgzLMD54pxwjuCSts8Jxvv-4JGjk8wOK/view?usp=sharing
Nov2020,Winter,X,Building,ZL2_Nov2020,ZL2_Nov2021,ZL2_S4_Nov2020,ZL2_S4_F4_Nov2020,Anthropogenic,Paper,0.0001,Paper,Paper,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Nov2020,Winter,X,Building,ZL2_Nov2020,ZL2_Nov2021,ZL2_S9_Nov2020,ZL2_S9_F2_Nov2020,Anthropogenic,plastic and paper,0.0414,n/a,plastic and paper,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/17GTzqUp_xeeHtsuaD1XNPcmcUepWD__g/view?usp=sharing
Nov2020,Winter,X,Building,ZL3_Nov2020,ZL3_Nov2021,ZL3_S1_Nov2020,ZL3_S1_F3_Nov2020,Anthropogenic,paper,0.0046,Paper,paper,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/15NaZv1E_2HZOKYuDVayMgK-TjyH3l24i/view?usp=sharing
Nov2020,Winter,X,Building,ZL4_Nov2020,ZL4_Nov2021,ZL4_S4_Nov2020,ZL4_S4_F3_Nov2020,Anthropogenic,Plastic,0.0001,Plastic,Plastic,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1yoqPWcHwXr7D2ep01TQqTgIlyzIUJ331/view?usp=sharing
Nov2020,Winter,X,Building,ZL4_Nov2020,ZL4_Nov2021,ZL4_S6_Nov2020,ZL4_S6_F3_Nov2020,Anthropogenic,Plastic,0.0028,Plastic,Plastic,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1qY6BOLXWV33EeRvVSQA_xWQqkkmbmrQ6/view?usp=sharing
Nov2020,Winter,X,Building,ZL4_Nov2020,ZL4_Nov2021,ZL4_S8_Nov2020,ZL4_S8_F1_Nov2020,Anthropogenic,Paper,0.0856,Paper,paper,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1-GAkm8Q_wzQ7jZOFsjK8GNZrPr1tfau9/view?usp=sharing
Nov2020,Winter,X,Building,ZL6_Nov2020,ZL6_Nov2021,ZL6_S1_Nov2020,ZL6_S1_F1_Nov2020,Anthropogenic,Rope,0.0234,n/a,rope,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/12qlE-tuzg2lGSD-H3XeuvtNXUa49d3ko/view?usp=sharing
Nov2020,Winter,X,Building,ZL6_Nov2020,ZL6_Nov2021,ZL6_S4_Nov2020,ZL6_S4_F4_Nov2020,Anthropogenic,fibers,0.0007,Fibers,Fibers,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1p7lh1Plt54AhlNWxvKxxn68slINqNMST/view?usp=sharing
Nov2020,Winter,X,Building,ZL6_Nov2020,ZL6_Nov2021,ZL6_S5_Nov2020,ZL6_S5_F3_Nov2020,Anthropogenic,plastic,0.0058,n/a,plastic,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1IVcmEiIYlPYLA-uNGWPJxIndl2wa5H5t/view?usp=sharing
Nov2020,Winter,X,Building,ZL6_Nov2020,ZL6_Nov2021,ZL6_S8_Nov2020,ZL6_S8_F2_Nov2020,Anthropogenic,paper,0.0046,Paper,paper,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1pMuqfirNYHtiQCpsvrXGdDmLIgXZe7eI/view?usp=sharing
Nov2020,Winter,X,Building,ZL6_Nov2020,ZL6_Nov2021,ZL6_S9_Nov2020,ZL6_S9_F1_Nov2020,Anthropogenic,plastic fibers,0.0012,n/a,plastic fibers,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1Oy-8s6J3_ZTih00j1fT7vOLNc1vOh-rI/view?usp=sharing
July2019,Summer,X,Natural,Oak_Creek_Shed_July2019,S1,S1_S01_July2019,S1_S01_F5_July2019,Rocks,Rocks,0.0935,Rocks,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1BIyqS032_BZCA4Y1ap5wNxXxF4xbn3hP/view?usp=sharing
July2019,Summer,X,Building,MY_Delivery_July2019,S11,S11_S04_July2019,S11_S04_F1_July2019,Contaminant,Insulation,0.0596,Insulation,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S14,S14_S02_July2019,S14_S02_F5_July2019,Rocks,Rock,0.2078,Rocks,Rock,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
July2019,Summer,X,Natural,Kolob_Canyon_July2019,S3,S3_S01_July2019,S3_S01_F4_July2019,Unknown,Unknown ID,0.0089,Unknown ID,Unknown ID,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
July2019,Winter,X,Natural,RW_Jan2021,RW,RW_S2_Jan2021,RW_S2_F2_Jan2021,Rocks,Rocks,0.5228,Rocks,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1bvXZkFmpypYrEWKXkzBlW4H25rqYRzLE/view?usp=sharing
Nov2020,Winter,X,Natural,SP_HQ_NL6_Nov2020,SP_HQ_NL6_Nov2021,SP_HQ_NL6_S1_Nov2020,SP_HQ_NL6_S1_F4_Nov2020,Rocks,Rocks,0.4078,Rocks,Rocks,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Nov2020,Winter,X,Natural,SP_HQ_NL6_Nov2020,SP_HQ_NL6_Nov2021,SP_HQ_NL6_S2_Nov2020,SP_HQ_NL6_S2_F2_Nov2020,Rocks,Rocks,3.472,Rocks,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Nov2020,Winter,X,Natural,SP_HQ_NL6_Nov2020,SP_HQ_NL6_Nov2021,SP_HQ_NL6_S3_Nov2020,SP_HQ_NL6_S3_F2_Nov2020,Rocks,Rocks,0.7538,Rocks,Rocks,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
July2019,Summer,X,Building,MY_Showers_July2019,S13,S13_S01_July2019,S13_S01_F4_July2019,Invertebrate,Arthropod,0.1813,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/12Aat46WffI8TW38jhljzzJqMwIaoRPYt/view?usp=sharing
July2019,Summer,X,Building,MY_Showers_July2019,S13,S13_S10_July2019,S13_S10_F2_July2019,Vertebrate,Bone,0.1336,Rodent,Rodentia,,Order,Animalia,Chordata,Mammalia,Rodentia,n/a,n/a,n/a,https://drive.google.com/file/d/1hkomrnvOc2ws4oIOgO6izv-XTFHVdqXn/view?usp=sharing
July2019,Summer,X,Building,MY_Roadhouse_July2019,S7,S7_S03_July2019,S7_S03_F1.2_July2019,Invertebrate,Arthropod,0.0144,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1kNGaqY5C3pg3ZybNJw3LM-GYuJnaeyeM/view?usp=sharing
July2019,Summer,X,Building,MY_Roadhouse_July2019,S7,S7_S08_July2019,S7_S08_F2_July2019,Vertebrate,Bone,0.4498,Rodent,Rodentia,,Order,Animalia,Chordata,Mammalia,Rodentia,n/a,n/a,n/a,https://drive.google.com/file/d/1lsIY3E9t7qbVDx6NctKH28xymHJ1DfkT/view?usp=sharing
Nov2020,Winter,X,Building,MY2_Nov2020,MY2_Nov2021,MY2_S1_Nov2020,MY2_S1_F3_Nov2020,Invertebrate,Arthropod,0.0296,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/11TPMUjg2jyruBlqjGw5yNcxXS_EfWaK-/view?usp=sharing
Nov2020,Winter,X,Building,MY2_Nov2020,MY2_Nov2021,MY2_S7_Nov2020,MY2_S7_F1_Nov2020,Invertebrate,Arthropod,0.0424,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1FoThFL_s1aSLxkcogC2aYFIlybeHtaps/view?usp=sharing
Nov2020,Winter,X,Building,MY3_Nov2020,MY3_Nov2021,MY3_S2_Nov2020,MY3_S2_F3_Nov2020,Invertebrate,Arthropod,0.0015,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1XLhjvWQs5bF8Dok6wD4lrc-x62ffCkga/view?usp=sharing
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S2_Nov2020,MY6_S2_F1_Nov2020,Invertebrate,Arthropod,0.0116,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,"https://drive.google.com/file/d/1p0pkNQgCmVcWdXZ1H4bCUKkDsrqkqA_m/view?usp=sharing, https://drive.google.com/file/d/1EJB2O84Ptl35MwXf3HPrxnTTy8mDGejX/view?usp=sharing"
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S4_Nov2020,MY6_S4_F2_Nov2020,Vertebrate,Bone,0.1326,Rodent,Rodentia,,Order,Animalia,Chordata,Mammalia,Rodentia,n/a,n/a,n/a,"https://drive.google.com/file/d/1ClcQX7Z4YLc6iPoyT6AL6J2iOG25q3UB/view?usp=sharing, https://drive.google.com/file/d/1gxLEk9RlyGW8FGptW4dt0TEIZ4V0oHZi/view?usp=sharing"
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S6_Nov2020,MY6_S6_F4_Nov2020,Invertebrate,Arthropod,0.0083,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1uCgWbXFZfbmkaf92pHQZFDbMVIxDg0uB/view?usp=sharing
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S8_Nov2020,MY6_S8_F2_Nov2020,Invertebrate,Arthropod,0.0076,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1PGqqquTAWjQCRHdp779ujZE0aqMVWJQu/view?usp=sharing
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S9_Nov2020,MY6_S9_F3_Nov2020,Invertebrate,Arthropod,-0.0145,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1au4qkg_c0F0NLVUNN8aF3cz2s2PR43dY/view?usp=sharing
Nov2020,Winter,X,Building,MY6_Nov2020,MY6_Nov2021,MY6_S9_Nov2020,MY6_S9_F3_Nov2020,Invertebrate,Arthropod,0.0201,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1au4qkg_c0F0NLVUNN8aF3cz2s2PR43dY/view?usp=sharing
Jan2021,Winter,X,Building,RW_Jan2021,RW,RW_S2_Jan2021,RW_S2_F1_Jan2021,Invertebrate,Arthropod,0.0059,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1y13OYtQXFwempZZBP5zNKJLqGVZpn3Mm/view?usp=sharing
Nov2020,Winter,X,Building,ZL1_Nov2020,ZL1_Nov2021,ZL1_S4_Nov2020,ZL1_S4_F2_Nov2020,Invertebrate,Arthropod,0.0679,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,"https://drive.google.com/file/d/1GwmRkDwRwztuOqRdwlhWJzPt9xgxhco9/view?usp=sharing, https://drive.google.com/file/d/16l5abcjXxjeDjiYjjkhguTE_2ms8Ej3F/view?usp=sharing"
Nov2020,Winter,X,Building,ZL2_Nov2020,ZL2_Nov2021,ZL2_S2_Nov2020,ZL2_S2_F2_Nov2020,Invertebrate,Arthropod,0.0126,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,"https://drive.google.com/file/d/1HEi_hJDw7nwyr6RXfN2v_NnDGOohSx12/view?usp=sharing, https://drive.google.com/file/d/1lMaoqyfmFevBjkR5udQH2zUSBfQRK5Lj/view?usp=sharing, https://drive.google.com/file/d/1adt2YbGK8eAzg6DLLZ67RjO8hNdtqjga/view?usp=sharing, https://drive.google.com/file/d/1ZRTwWfRJnlFlN8QQh167j2P1mLqzw_-4/view?usp=sharing"
Nov2020,Winter,X,Building,ZL2_Nov2020,ZL2_Nov2021,ZL2_S4_Nov2020,ZL2_S4_F2_Nov2020,Invertebrate,Arthropod,0.0023,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1HflXww_rdtyWMMU_d69tm_IjSylx7_Kp/view?usp=sharing
Nov2020,Winter,X,Building,ZL3_Nov2020,ZL3_Nov2021,ZL3_S1_Nov2020,ZL3_S1_F2_Nov2020,Invertebrate,Arthropod,0.0371,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1sxVL_fuGtsJlEms8MeTHKb6Rph47Lrsy/view?usp=sharing
Nov2020,Winter,X,Building,ZL3_Nov2020,ZL3_Nov2021,ZL3_S4_Nov2020,ZL3_S4_F1_Nov2020,Invertebrate,Arthropod,0.0117,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1x9g-ceNCFcdoVXgLN78nKX-UNZTeqbZG/view?usp=sharing
Nov2020,Winter,X,Building,ZL3_Nov2020,ZL3_Nov2021,ZL3_S6_Nov2020,ZL3_S6_F1_Nov2020,Invertebrate,Arthropod,0.0517,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/15lCjIbS3gOqoagz5OVYOLtADtODyg80z/view?usp=sharing
Nov2020,Winter,X,Building,ZL3_Nov2020,ZL3_Nov2021,ZL3_S7_Nov2020,ZL3_S7_F1_Nov2020,Invertebrate,Arthropod,0.0239,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1JCceZYmDmdbtYSvkfq_8jOi5zcye6BL9/view?usp=sharing
Nov2020,Winter,X,Building,ZL3_Nov2020,ZL3_Nov2021,ZL3_S7_Nov2020,ZL3_S7_F3_Nov2020,Vertebrate,Bone,0.6821,Mammal,Mammalia,,Order,Animalia,Chordata,Mammalia,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1bvb-WVyMgcMJRXYE8PQftzdfW05lw15S/view?usp=sharing
Nov2020,Winter,X,Building,ZL4_Nov2020,ZL4_Nov2021,ZL4_S10_Nov2020,ZL4_S10_F1_Nov2020,Invertebrate,Arthropod,0.021,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1jm0tns7TJ1iYMsI6ErHIohbYahQxUTWy/view?usp=sharing
Nov2020,Winter,X,Building,ZL4_Nov2020,ZL4_Nov2021,ZL4_S4_Nov2020,ZL4_S4_F1_Nov2020,Invertebrate,Arthropod,0.0072,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1x9g-ceNCFcdoVXgLN78nKX-UNZTeqbZG/view?usp=sharing
Nov2020,Winter,X,Building,ZL4_Nov2020,ZL4_Nov2021,ZL4_S6_Nov2020,ZL4_S6_F1_Nov2020,Invertebrate,Arthropod,0.0595,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1gfQT4t-yLM3ZTkaIivZtyQWjChQsLE_W/view?usp=sharing
Nov2020,Winter,X,Building,ZL6_Nov2020,ZL6_Nov2021,ZL6_S7_Nov2020,ZL6_S7_F2_Nov2020,Vertebrate,Bone,0.0241,Mammal,Mammalia,,Order,Animalia,Chordata,Mammalia,n/a,n/a,n/a,n/a,"https://drive.google.com/file/d/1JFcT5wHvXzaj9IgmL2MgoXusrMz-53M6/view?usp=sharing, https://drive.google.com/file/d/1zbQ9DmE1E9UGUiM6TNf6U1hNWF9_eq8N/view?usp=sharing"
Nov2020,Winter,X,Building,ZL7_Nov2020,ZL7_Nov2021,ZL7_S5_Nov2020,ZL7_S5_F1_Nov2020,Invertebrate,Arthropod,0.0248,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1mdnbhoQhlW5QI9Bnymx7PbMzRCLIAa2e/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S14,S14_S01_July2019,S14_S01_F2_July2019,Invertebrate,Arthropod,0.0165,Beetle 1,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1yLQD5MPUVnFO90EDhVdu3d4BCPhI7i9O/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S14,S14_S01_July2019,S14_S01_F2.2_July2019,Invertebrate,Arthropod,0.0634,Beetle 2,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1yLQD5MPUVnFO90EDhVdu3d4BCPhI7i9O/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S14,S14_S02_July2019,S14_S02_F1_July2019,Invertebrate,Arthropod,0.2646,Unknown Arthropod,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1jR_yulNVcnjhxfNPbeaISAKZaDPy9x7f/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S14,S14_S02_July2019,S14_S02_F4_July2019,Vertebrate,Bone,0.0932,Mammal,Mammalia,,Order,Animalia,Chordata,Mammalia,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/18fx9JspdgL6891qu70ByeVNZYfEKFRTE/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S16,S16_S01_July2019,S16_S01_F1_July2019,Invertebrate,Arthropod,0.8254,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,"https://drive.google.com/file/d/1qRS4k26bG2VRamwwRggP4CXGYSfsmlll/view?usp=sharing, https://drive.google.com/file/d/1oBud11YnEcseixtxNRu_v0XCK0LIvTHt/view?usp=sharing"
July2019,Summer,X,Natural,Zion_Canyon_SB_July2019,S17,S17_S01_July2019,S17_S01_F1_July2019,Invertebrate,Arthropod,2.1467,Beetle,Coleoptera,,Order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1uqNvHSwbNpEGHMLaPwGbPUEjOhG9KO_e/view?usp=sharing
July2019,Summer,X,Natural,Kolob_Canyon_July2019,S2,S2_S01_July2019,S2_S01_F1_July2019,Invertebrate,Arthropod,0.2908,Unknown Insect,Insecta,,Order,Animalia,Arthropoda,Insecta,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1QNrWrNQGrcKuhrihHRZ17udCITXoe919/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_AB_July2019,S38,S38_S01_July2019,S38_S01_F3_July2019,Invertebrate,Arthropod,0.1542,Grasshopper,Orthoptera,,Order,Animalia,Arthropoda,Insecta,Orthoptera,n/a,n/a,n/a,https://drive.google.com/file/d/1ephJN-XG1IzsjtJEXo2Q98UBJVISs9vy/view?usp=sharing
July2019,Summer,X,Natural,Zion_Canyon_AB_July2019,S40,S40_S01_July2019,S40_S01_F1.3_July2019,Invertebrate,Arthropod,0.0118,Beetle,Coleoptera,,order,Animalia,Arthropoda,Insecta,Coleoptera,n/a,n/a,n/a,"https://drive.google.com/file/d/19A72ucRs6QpsJCCl2MOUkqeyWPmqUp4T/view?usp=sharing, https://drive.google.com/file/d/1H2TRzjo6G1bNcXB2UOkZ5BoqY6rqeOxl/view?usp=sharing"
Jan2021,Winter,X,Natural,NL5_Jan2021,NL5_Jan2021,NL5_S2_Jan2021,NL5_S2_F2_Jan2021,Vertebrate,Bone,0.2119,Rodent,Rodentia,,Order,Animalia,Chordata,Mammalia,Rodentia,n/a,n/a,n/a,"https://drive.google.com/file/d/1v1Slzb6d58J_iUxMPktIjlvd7brrwa3X/view?usp=sharing, https://drive.google.com/file/d/1ig-Nd3p912VMsA7BhF2adlclNfgiJmxY/view?usp=sharing"
Nov2020,Winter,X,Natural,SP_HQ_NL6_Nov2020,SP_HQ_NL6_Nov2021,SP_HQ_NL6_S2_Nov2020,SP_HQ_NL6_S2_F3.2_Nov2020,Vertebrate,Bone,0.0382,Lizard,Squamata,,Order,Animalia,Chordata,Reptilia,Squamata,n/a,n/a,n/a,"https://drive.google.com/file/d/1UBcvt9_XWWVVWW2M41vKV_ASkyKd_RGv/view?usp=sharing, https://drive.google.com/file/d/1172hW-ryMFcahVvPPvAzh7s3Nmwsd9si/view?usp=sharing, https://drive.google.com/file/d/1lzIAHjL2nYTHXly5MG2zBFdzYjqoBJP4/view?usp=sharing, https://drive.google.com/file/d/1fA7IL9qNQQQGWYg7r67kUZQV0ZOiyVn0/view?usp=sharing, https://drive.google.com/file/d/1wG8yUsbMToAs8k9LkpiG150bmn1nUKCM/view?usp=sharing, https://drive.google.com/file/d/1QCZT2W3cahH7wlM6vsV0IKqa2htmQmhK/view?usp=sharing,"
July2019,Summer,X,Building,MY_Delivery_July2019,S11,S11_S03_July2019,S11_S03_F2_July2019,Vertebrate,Bone,0.0992,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1g_tQW0fMJ6qEhATQTIeCFTZulDnZ0opW/view?usp=sharing
July2019,Summer,X,Building,MY_Delivery_July2019,S11,S11_S04_July2019,S11_S04_F3_July2019,Vertebrate,Bone,0.1215,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1H84tcM2UH3UOYjA53dE5ydCrvTL9je0B/view?usp=sharing
July2019,Summer,X,Building,MY_Delivery_July2019,S11,S11_S05_July2019,S11_S05_F2_July2019,Vertebrate,Bone,0.1874,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1ipyc95QOaFnqJb82SKgpnyapN_0ynWyY/view?usp=sharing
July2019,Summer,X,Building,MY_Delivery_July2019,S11,S11_S06_July2019,S11_S06_F4_July2019,Vertebrate,Bone,0.1038,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1Z0m7-mIFgNKK37H6KlclMJYcFBNK6wdU/view?usp=sharing
July2019,Summer,X,Building,MY_Delivery_July2019,S11,S11_S09_July2019,S11_S09_F1_July2019,Vertebrate,Bone,0.085,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,https://drive.google.com/file/d/1j7UxzaSWzYI5O2-LZNQ7acOBF6oE2PGA/view?usp=sharing
July2019,Summer,X,Building,MY_Delivery_July2019,S12,S12_S02_July2019,S12_S02_F3_July2019,Vertebrate,Bone,0.0881,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,"https://drive.google.com/file/d/1MuxZGSDm4wHPbscB0NBRCEK-rRGemN2g/view?usp=sharing, https://drive.google.com/file/d/1K7W3T3u49B5Kd9KSt1LB5a__dOVq8zwT/view?usp=sharing"
July2019,Summer,X,Building,MY_Delivery_July2019,S12,S12_S03_July2019,S12_S03_F1_July2019,Vertebrate,Bone,0.1256,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,
July2019,Summer,X,Building,MY_Delivery_July2019,S12,S12_S08_July2019,S12_S08_F2_July2019,Vertebrate,Bone,0.1322,Unknown Vertebrate,Chordata,,Phylum,Animalia,Chordata,n/a,n/a,n/a,n/a,n/a,
